patient_id,source,arm,model,held_out,split,postprocessed,image_size,seed,pred_empty,dice,iou,hd95,assd
jsrt/JPCLN105,jsrt,unet,unet,shenzhen,id_test,True,512,42,False,0.9834835660107728,0.9675038524966882,4.0,1.2567117782114112
jsrt/JPCLN030,jsrt,unet,unet,shenzhen,id_test,False,512,42,False,0.9684130860072255,0.9387605376448277,9.848857801796104,2.6036452657123834
jsrt/JPCLN030,jsrt,unet,unet,shenzhen,id_test,True,512,42,False,0.9684130860072255,0.9387605376448277,9.848857801796104,2.6036452657123834
jsrt/JPCNN056,jsrt,unet,unet,shenzhen,id_test,False,512,42,False,0.9819122848896509,0.9644672755757815,4.242640687119285,1.572067588941262
jsrt/JPCNN056,jsrt,unet,unet,shenzhen,id_test,True,512,42,False,0.9819122848896509,0.9644672755757815,4.242640687119285,1.572067588941262
jsrt/JPCLN010,jsrt,unet,unet,shenzhen,id_test,False,512,42,False,0.9540556253001592,0.9121475753181891,35.97079384260973,4.291867068089164
jsrt/JPCLN010,jsrt,unet,unet,shenzhen,id_test,True,512,42,False,0.9540556253001592,0.9121475753181891,35.97079384260973,4.291867068089164
jsrt/JPCNN020,jsrt,unet,unet,shenzhen,id_test,False,512,42,False,0.9827264819187275,0.9660395797703396,4.47213595499958,1.6037461093260843
jsrt/JPCNN020,jsrt,unet,unet,shenzhen,id_test,True,512,42,False,0.9827264819187275,0.9660395797703396,4.47213595499958,1.6037461093260843
montgomery/MCUCXR_0082_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9802743911571759,0.9613119280877752,5.385164807134504,1.5880305350384776
montgomery/MCUCXR_0082_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9802743911571759,0.9613119280877752,5.385164807134504,1.5880305350384776
montgomery/MCUCXR_0079_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9828702989711163,0.9663175679334582,5.0,1.5134210484320256
montgomery/MCUCXR_0079_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9828702989711163,0.9663175679334582,5.0,1.5134210484320256
montgomery/MCUCXR_0390_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9784913353720693,0.9578884342879952,5.0,1.6791006764741137
montgomery/MCUCXR_0390_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9784913353720693,0.9578884342879952,5.0,1.6791006764741137
montgomery/MCUCXR_0001_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9775861386921951,0.9561550128455134,6.0,1.8865288606031643
montgomery/MCUCXR_0001_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9777408506429278,0.9564510635662755,5.830951894845301,1.763569378995969
montgomery/MCUCXR_0251_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9297237569060773,0.8686764402230023,81.91876061431529,7.893387287477809
montgomery/MCUCXR_0251_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9410256630849041,0.8886198940629773,22.0022504019117,3.9030310086086333
montgomery/MCUCXR_0173_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9695236483628057,0.9408499737256962,10.853323061113542,2.5238954251154984
montgomery/MCUCXR_0173_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9695236483628057,0.9408499737256962,10.853323061113542,2.5238954251154984
montgomery/MCUCXR_0348_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9356705007231904,0.8791173234970556,15.528990929037684,3.8345687875449044
montgomery/MCUCXR_0348_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9356705007231904,0.8791173234970556,15.528990929037684,3.8345687875449044
montgomery/MCUCXR_0092_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9792681776743893,0.9593785128039297,5.830951894845301,1.5282031724372458
montgomery/MCUCXR_0092_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9792681776743893,0.9593785128039297,5.830951894845301,1.5282031724372458
montgomery/MCUCXR_0188_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9701949120436079,0.9421150889523391,9.0,2.8159603968110374
montgomery/MCUCXR_0188_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9702552618781031,0.9422289097079595,9.0,2.793240088248437
montgomery/MCUCXR_0195_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9821970154056554,0.9650168355490918,5.0,1.3820179721437273
montgomery/MCUCXR_0195_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9821970154056554,0.9650168355490918,5.0,1.3820179721437273
montgomery/MCUCXR_0100_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9882079556607586,0.9766907747393048,3.0,0.9751187901094677
montgomery/MCUCXR_0100_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9882079556607586,0.9766907747393048,3.0,0.9751187901094677
montgomery/MCUCXR_0194_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9779577510143621,0.9568662665217322,6.0579337712087575,1.6881425936529721
montgomery/MCUCXR_0194_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9779577510143621,0.9568662665217322,6.0579337712087575,1.6881425936529721
montgomery/MCUCXR_0077_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.978391474225216,0.9576970527758739,3.605551275463989,1.212416125072411
montgomery/MCUCXR_0077_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.978391474225216,0.9576970527758739,3.605551275463989,1.212416125072411
montgomery/MCUCXR_0061_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9822059644119289,0.9650341130604289,2.8284271247461903,0.9111811694287679
montgomery/MCUCXR_0061_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9822059644119289,0.9650341130604289,2.8284271247461903,0.9111811694287679
montgomery/MCUCXR_0338_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9811745122712455,0.9630447256070876,6.082762530298219,1.7998614362224883
montgomery/MCUCXR_0338_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9811745122712455,0.9630447256070876,6.082762530298219,1.7998614362224883
montgomery/MCUCXR_0103_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9844486674513568,0.9693736159852889,5.0,1.2245438160333957
montgomery/MCUCXR_0103_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9844486674513568,0.9693736159852889,5.0,1.2245438160333957
montgomery/MCUCXR_0060_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9673775216138328,0.936816253628042,7.9525624189766635,1.5666492336081688
montgomery/MCUCXR_0060_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9673775216138328,0.936816253628042,7.9525624189766635,1.5666492336081688
montgomery/MCUCXR_0052_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9784369741321959,0.9577842476248851,4.47213595499958,1.331118675903335
montgomery/MCUCXR_0052_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9784369741321959,0.9577842476248851,4.47213595499958,1.331118675903335
montgomery/MCUCXR_0080_0,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9721921881335316,0.9458890824813438,5.0,1.4140375034377461
montgomery/MCUCXR_0080_0,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9721921881335316,0.9458890824813438,5.0,1.4140375034377461
montgomery/MCUCXR_0393_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9815791032399455,0.9638245899732465,5.0,1.5234671607626937
montgomery/MCUCXR_0393_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9815791032399455,0.9638245899732465,5.0,1.5234671607626937
montgomery/MCUCXR_0213_1,montgomery,unet,unet,shenzhen,id_test,False,512,42,False,0.9770845631082656,0.9551958332716808,7.211102550927978,1.7200468005782454
montgomery/MCUCXR_0213_1,montgomery,unet,unet,shenzhen,id_test,True,512,42,False,0.9770845631082656,0.9551958332716808,7.211102550927978,1.7200468005782454
shenzhen/CHNCXR_0001_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8907055419165971,0.8029477975176442,55.03406335188006,7.665822719827255
shenzhen/CHNCXR_0001_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.8907882080963871,0.8030821657310635,55.03406335188006,7.4686894723721045
shenzhen/CHNCXR_0002_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8567288938422959,0.7493663482160265,74.96231361673769,11.296975664645972
shenzhen/CHNCXR_0002_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.8568721435737376,0.7495855680156022,74.96231361673769,10.542415237791058
shenzhen/CHNCXR_0003_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8709171858309097,0.7713492534839717,130.6942675126967,23.269363451294122
shenzhen/CHNCXR_0003_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9259375932619293,0.8620891928188821,38.47076812334269,5.483485897007104
shenzhen/CHNCXR_0004_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9567288471516915,0.9170471593503359,11.47749066592344,4.252027371866422
shenzhen/CHNCXR_0004_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9573640441595805,0.9182150671064233,10.0,3.0092229854827655
shenzhen/CHNCXR_0005_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9491458053437846,0.9032136048657972,125.17621568111463,7.843768564573674
shenzhen/CHNCXR_0005_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9516802703736769,0.9078148998616159,10.0,3.709107971975527
shenzhen/CHNCXR_0006_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.944258620982393,0.8944033451270506,40.049547692082,5.748923072597614
shenzhen/CHNCXR_0006_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9446997171710309,0.895195171026157,40.049547692082,4.796621672234411
shenzhen/CHNCXR_0007_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8358777919650623,0.718032682647676,78.07987379454721,12.548562097785192
shenzhen/CHNCXR_0007_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.8358777919650623,0.718032682647676,78.07987379454721,12.548562097785192
shenzhen/CHNCXR_0008_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9573980864281504,0.9182776992497553,8.043580423808987,2.731039038759141
shenzhen/CHNCXR_0008_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9573980864281504,0.9182776992497553,8.043580423808987,2.731039038759141
shenzhen/CHNCXR_0009_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9331719579182571,0.8747163751876287,70.11419257183242,8.37927364038769
shenzhen/CHNCXR_0009_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9336152534952822,0.8754956937966214,70.11419257183242,7.370739188530628
shenzhen/CHNCXR_0010_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9364023668639053,0.8804103522709571,70.72183507127797,8.426919768787245
shenzhen/CHNCXR_0010_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9444272039340192,0.8947058956557136,10.12395732415323,3.4442174473899807
shenzhen/CHNCXR_0011_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9575070821529745,0.9184782608695652,11.180339887498949,2.9807229629106615
shenzhen/CHNCXR_0011_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.957161784189607,0.9178430265386787,12.649110640673518,3.0420579139110164
shenzhen/CHNCXR_0012_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.888358713582637,0.7991415256315919,123.0235737442607,22.826200229862266
shenzhen/CHNCXR_0012_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9498556893385033,0.9045001526887093,14.212670403551895,4.013836873989153
shenzhen/CHNCXR_0013_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9113896015208284,0.8372045708860331,50.18189711465597,6.7110751059765965
shenzhen/CHNCXR_0013_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9113896015208284,0.8372045708860331,50.18189711465597,6.7110751059765965
shenzhen/CHNCXR_0014_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9252348603843806,0.8608716698006069,41.715546940477054,5.508010398474478
shenzhen/CHNCXR_0014_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9252348603843806,0.8608716698006069,41.715546940477054,5.508010398474478
shenzhen/CHNCXR_0015_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8916974404686108,0.8045613833515253,162.08516969102033,22.55387292822385
shenzhen/CHNCXR_0015_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9522514406160227,0.9088549271553262,32.83498844375267,4.248752180811715
shenzhen/CHNCXR_0016_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9081842299483375,0.8318108740134463,52.0,6.606096726108433
shenzhen/CHNCXR_0016_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9081842299483375,0.8318108740134463,52.0,6.606096726108433
shenzhen/CHNCXR_0017_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9650629396060799,0.9324846664962944,7.0710678118654755,2.5360858432682862
shenzhen/CHNCXR_0017_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9650629396060799,0.9324846664962944,7.0710678118654755,2.5360858432682862
shenzhen/CHNCXR_0018_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9678342719441893,0.9376733267119842,6.708203932499369,2.46245200296102
shenzhen/CHNCXR_0018_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9678342719441893,0.9376733267119842,6.708203932499369,2.46245200296102
shenzhen/CHNCXR_0019_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9622883530015393,0.9273176761433869,8.06225774829855,2.932689558370548
shenzhen/CHNCXR_0019_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9622883530015393,0.9273176761433869,8.06225774829855,2.932689558370548
shenzhen/CHNCXR_0020_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8976786409026066,0.8143529411764706,66.25202791798684,9.87910346005324
shenzhen/CHNCXR_0020_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.8981736789178317,0.8151681092857563,66.25202791798684,9.267717407045678
shenzhen/CHNCXR_0021_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.962143832430567,0.9270492988289721,9.219544457292887,2.9307314048115543
shenzhen/CHNCXR_0021_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.962143832430567,0.9270492988289721,9.219544457292887,2.9307314048115543
shenzhen/CHNCXR_0022_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8998015209295065,0.8178538127863137,77.87291187360474,11.877879920900007
shenzhen/CHNCXR_0022_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9074035203454377,0.8305019622910778,35.406189799734165,7.118270386275687
shenzhen/CHNCXR_0023_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9480907564578488,0.9013047107232285,117.00640971027833,7.236399643947328
shenzhen/CHNCXR_0023_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9526986239881128,0.9096699821172576,11.0,3.434196611143698
shenzhen/CHNCXR_0024_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9694186747243606,0.9406522813375062,122.2527910893048,6.894396352622082
shenzhen/CHNCXR_0024_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9725886250031933,0.9466399230845738,5.385164807134504,1.914082330959798
shenzhen/CHNCXR_0026_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9668139581401269,0.9357597944313422,5.830951894845301,2.3657747121133634
shenzhen/CHNCXR_0026_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9668139581401269,0.9357597944313422,5.830951894845301,2.3657747121133634
shenzhen/CHNCXR_0027_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9370048966781994,0.8814762116496221,125.55893066336887,11.979687466994767
shenzhen/CHNCXR_0027_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9531878065198577,0.9105623840232229,8.54400374531753,3.048527319154841
shenzhen/CHNCXR_0028_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.934775137470542,0.8775378517272371,36.79127766319466,5.381008547882152
shenzhen/CHNCXR_0028_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.934775137470542,0.8775378517272371,36.79127766319466,5.381008547882152
shenzhen/CHNCXR_0029_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.9016490358611842,0.8209115895556574,38.251593297342595,6.3752688334310355
shenzhen/CHNCXR_0029_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.9016490358611842,0.8209115895556574,38.251593297342595,6.3752688334310355
shenzhen/CHNCXR_0030_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8882860034384793,0.7990238552234713,71.17583859709698,10.652207749492895
shenzhen/CHNCXR_0030_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.891727307779403,0.8046100152415454,57.99909420185469,8.82135725824243
shenzhen/CHNCXR_0031_0,shenzhen,unet,unet,shenzhen,ood_test,False,512,42,False,0.8219697243658824,0.6977492356242095,172.1794066189011,25.30434327099861
shenzhen/CHNCXR_0031_0,shenzhen,unet,unet,shenzhen,ood_test,True,512,42,False,0.8931782458346432,0.8069756873437856,36.80214018394179,8.496043270042135
